cp_id,cp_county,oss_id,centroid_lat,centroid_lon,anchor_phrase_raw,anchor_type,anchor_feature_name,gnis_name,gnis_class,gnis_county,anchor_quality,anchor_lat,anchor_lon,match_score,ambiguity_flag,exclude_reason,confidence,name_sim,raw_sim,acreage,year_cp,year_oss,cp_name,oss_name,cp_raw,oss_raw,anchor_phrase,manual_bad,manual_lat,manual_lon,coord_source,final_lat,final_lon,final_d_km
II_10_1141,Isle Of Wight,9527,36.887626497864645,-76.97788104369212,mouth of the Concord Branch,mouth,the Concord Branch,Coscorie Branch,Stream,Southampton,estimated_downstream,36.745149900255626,-77.085797800163,82.75862068965517,0,,89.79591836734694,100.0,79.6,545.0,1714,1714,Etheldred Taylor,Etheldred Taylor Of Surry County,"ETHELDRED TAYLOR. of Surry
Co. 545 acs. (N.L.). Ts. of Wight Co;
S, side the main Black Water Sw; beg.
et mouth of the Concord Br., on §, side
of the Lightwood Sw; by the Cabben
Br; 16 June 1714. p. 168. imp. of 11
pets: Thomas Perce, John Nox, John
Stakes. Thomas Burttler, Tohn Kingstonc, Willian Soulder. Evan Byrn,
jatnes Killmort, Elizabeth Evans, Elizabeth Griffin, Sarsh Mackdonnel,",545a Isle of Wight County on S side the main Black Water Swamp,mouth of the Concord Branch,True,,,bad,36.745149900255626,-77.085797800163,18.512440622243478
II_11_2671,Hanover,6626,37.7394583895431,-77.59617820900328,head branches of Stone Horse Creek,head,branches of Stone Horse Creek,,,,,,,,2,low_similarity,89.79591836734694,100.0,79.6,400.0,1723,1723,Thomas Grant,Thomas Grant Of New Kent County,"THOMAS GRANT, of New Kent
Co; 400 acs. (N. L.), Hanover Co; on
E. head branches of Stone Horse Cr;
adj. John Crenshaw; on N. side of Ash
Cake Road; by Alsop’s path; 20 Feb.
1723, p. 324. 40 Shill.
CAVALIERS AND PIONEERS",400a Hanover/ on the Eastern head branches of Stone Horse Creek,head branches of Stone Horse Creek,,,,none,,,
II_10_1157,Surry,10921,36.95332051283145,-77.1355899125893,mouth of Secauris Swamp,mouth,Secauris Swamp,,,,,,,,2,low_similarity,89.65517241379311,100.0,79.3,1720.0,1714,1714,Nathaniel Harrison,Nathaniel Harrison Of Syco,"NATHANIEL HARRISON, ESQR..
1720 acs. (N, L.}, Surry Co; on S. side
the min Blackwater Sw; beg. on E,
side of Assamusock Sw., at mouth of
Secauris Sw; ud run of Parker’s Br;
down run cf the Marshy Br; adj. Col.
William Randolph: 16 June 1714, p.
176. 8 Lbs., 15 Shill.",1720a SYCO on S side main Blackwater Sw.,mouth of Secauris Swamp,,,,none,,,
II_11_2438,Henrico,6094,37.6618042457194,-77.6574407510017,Fork of Tuckahoe Creek,fork,Tuckahoe Creek,Tuckahoe Creek,Stream,Hanover,estimated_fork,37.575980100007655,-77.62471190036814,100.0,0,,88.88888888888889,100.0,77.8,262.0,1723,1723,Valentine Ware,Valentine Ware,"VALENTINE WARE, 262 acs. (N.
L.), Henrico Co; in the fork of Tuckahoe Cr., on N. side of James Riv; adj.
Francis Chumley; 5 Sept. 1723, p, 203.
30 Shill.",262a -/in Fk of Tuckahoe Ck,Fork of Tuckahoe Creek,False,37.640342,-77.654218,manual,37.640342,-77.654218,2.3990092459056784
II_10_1716,Henrico,4992,37.388594963287,-77.54895199387549,mouth of Nooneing Creek,mouth,Nooneing Creek,Nooning Creek,Stream,Chesterfield,,37.32333330039978,-77.6452778003362,96.2962962962963,2,outside_county,88.75,100.0,77.5,1000.0,1717,1717,Francis Epes,Francis Epes,"COL. FRANCIS EPES, 1000 acs. (N.
L.), Henrico Co; on N. side of Appamattock Riv; at mouth of Nooneing
Creek; 22 Jan. 1717, p. 345. 5 Lbs.,
Money.",1000a Henrico/ mouth Nooneing Ck of N s Appomattox Riv,mouth of Nooneing Creek,,,,auto,37.32333330039978,-77.6452778003362,11.193312971141012
II_13_4562,Goochland,6192,37.59327307833995,-77.67492445126987,head of the Fort Branch,head,the Fort Branch,Ford Branch,Stream,Scott,,36.67565180036348,-82.78599479964845,90.9090909090909,2,outside_county,88.69047619047619,91.7,85.7,183.0,1730,1730,James Holeman,Jas Holeman,"JAMES HOLEMAN, 183 acs, (N.
L.), Goochland Co; N. side of James
Riv., on brs. of Tuckahoe Cr; on line
of William Wamack, in Bear Br. of the
Dearpen Br. of sd. creek; to head of the
Fort Br; 28 Sept. 1730, p. 494. 20
Shill.",183a -/brs of Tuckahoe Ck,head of the Fort Branch,,,,auto,36.67565180036348,-82.78599479964845,465.3541902367758
II_14_5440,Isle Of Wight,9759,36.88574782535195,-77.0451118927461,Fork of the Lightwood Swamp,fork,the Lightwood Swamp,Lightwood Swamp,Swamp,Southampton,exact,36.89876170001719,-77.00773940028415,100.0,0,,88.61386138613861,100.0,77.2,140.0,1732,1732,James Washington,James Washington Of Surry County,"JAMES WASHINGTON, of Surry
Co; 140 acs. (N, L.), Is. of Wight Co;
S. side the main Black Water Sw; on
E. side of the S. fork of the Lightwood
Sw., cor; of Robert Hart; 28 Sept. 1732,
p. 519. 15 Shill.",140a on the S side of the main black Water Swamp in Isle of Wight County,Fork of the Lightwood Swamp,,,,auto,36.89876170001719,-77.00773940028415,3.6308647483951617
II_10_1781,Surry,10979,36.8319009367289,-77.31841699758084,mouth of the Double branch,mouth,the Double branch,Double Branch,Stream,Halifax,,36.838472500110754,-78.85278669950361,100.0,2,outside_county,88.59649122807018,100.0,77.2,200.0,1717,1717,Silvanus Stokes,Silvanus Stokes Of James City County,"SILVANUS STOKES, of James City
Co; 200 acs. (N. L.), Surry Co; on N.
side of the Raccoon Sw., a little below
the mouth of the Double branch; 24
Jan. 1717, p. 362. 20 Shill,",200a N side Raccoon Swamp Surry County,mouth of the Double branch,,,,auto,36.838472500110754,-78.85278669950361,136.87149776731832
II_14_5142,Spotsylvania,10438,38.0796939079975,-77.63934649273894,head of Pappaw Swamp,head,Pappaw Swamp,,,,,,,,2,low_similarity,88.34586466165413,100.0,76.7,185.0,1731,1731,George Carter,George Carter Of Spotsylvania Co.,"GEORGE CARTER, 185 acs. (N.
L.), Spotsylv. Co., in St. George’s Par;
S. side the Middle Riv., on the head
of Pappaw Sw; adj. Col, John Robinson; Robert Coleman; & Col, Waller's
ine; 17 Sept. 1731, p. 324. 20 Shill.",185a on the S side the Middle River on the head of Pappaw Sw. in St George Parish in the County aforeaid,head of Pappaw Swamp,,,,none,,,
II_14_5398,Surry,11191,36.88505077432384,-77.45210462470263,Fork of the Woodyard Swamp,fork,the Woodyard Swamp,,,,,,,,2,low_similarity,88.29787234042553,100.0,76.6,50.0,1732,1732,Peter Green,Peter Green Of Surry County,"PETER GREEN, 50 acs. (N. L.),
Surry Co; N. side of Nottoway Riv.,
in the fork of the Woodyard Sw; adj.
Lewis Green; 28 Sept. 1732, p, 498.
5 Shill.",50a on N side of Nottoway River,Fork of the Woodyard Swamp,,,,none,,,
II_13_3777,Henrico,6152,37.79580949301375,-77.97464929205341,Fork of Licking Hole Creek,fork,Licking Hole Creek,Lickinghole Creek,Stream,Hanover,estimated_fork,37.74527779974488,-77.47277779956232,97.14285714285714,0,far_centroid_45km,88.15384615384616,92.3,84.0,400.0,1727,1727,Michel Holland,Mich Holland,"MICHEL HOLLAND. 400 acs. (N.
L.), Henrico Co; on W. side of the
E. fork of Licking Hole Cr., at Scott’s
commer, 16 June 1727, p. 87. 40 Shill..",400a -/W s of E fk of Licking hole Ck,Fork of Licking Hole Creek,,,,auto,37.74527779974488,-77.47277779956232,44.57182752166903
II_11_2541,Isle Of Wight,9622,36.67112757287925,-77.26808080801717,Fork of Angelica Swamp,fork,Angelica Swamp,,,,,,,,2,low_similarity,87.90322580645162,100.0,75.8,225.0,1723,1723,Thomas Barrow,Thomas Barrow Of Isle Of Wight County,"THOMAS BARROW, 225 acs. (N.
L.), Is. of Wight Co; S. side of Nottoway River, & on both sides of the S.
fork of Angelica Sw; adj. William
Turner; 5 Sept. 1723, p. 252. 25 Shill.",225a on S side Nottaway River & both sides of the S fork of the Angelica Swamp in sd County,Fork of Angelica Swamp,,,,none,,,
II_10_1788,Surry,10980,37.051085279612,-76.97756040210191,mouth of the Caitail Branch,mouth,the Caitail Branch,Cattail Branch,Stream,Spotsylvania,,38.265130399979626,-77.63498910035219,92.85714285714286,2,outside_county,87.64705882352942,100.0,75.3,80.0,1717,1717,Robert Procter,Robert Procter Of Surry County,"ROBERT PROCTER, 80 acs. (N.
L.), Surry Co; on S. side the main
Blackwater Sw; beg. below mouth of
the Caitail Br., cor, of James Binam’s
land; to fork of the Wolf Pitt Branch;
24 Jan, 1717, p. 364. Imp. of 2 pers:
John Sheppard & Agnes Williams.",80a on S side of the main Blackwater Swamp in sd County,mouth of the Caitail Branch,,,,auto,38.265130399979626,-77.63498910035219,146.7024046130432
II_12_2812,Prince George,9248,37.1109863781689,-77.20765098565909,Fork of the Reedy Branch,fork,the Reedy Branch,Reedy Branch,Stream,Surry,estimated_fork,37.15583329961811,-77.0955556001478,100.0,0,,87.5,100.0,75.0,260.0,1724,1724,William Rives,William Rives Of Pg Co.,"WILLIAM RIVES, 260 acs. (N. L.),
Pr, Geo. Co; on S. side of Black Water
Sw; beg. in his old line; to N. side of
the Long Meadow Br; on Gee's line;
to fork of the Reedy Br. of Hint’s (or
Huit’s) Br; by the Cyprus Pond; 9 July
1724, p. 60. 30 Shill.",260a Prince George/ S side of Black water Sw.,Fork of the Reedy Branch,True,,,bad,37.15583329961811,-77.0955556001478,11.134631422103052
II_14_4776,Goochland,6203,37.74230628390795,-77.8218152002781,head of Beaverdam Creek,head,Beaverdam Creek,Beaverdam Creek,Stream,Goochland,exact,37.74583329974399,-77.80222220009261,100.0,0,,87.5,100.0,75.0,400.0,1730,1730,Timothy Rich,Timothy Rich,"TIMOTHY RICH. 400 acs, .(N. L.),
Goochland Co; on head of Beaverdam
Cr; adj. Capt. John Symes; on the
County Line; om head of Little Cr: &
Constantine Perkins’ line; ..28 Sept.
1730, p. 60. 40 Shill.",400a -/hd of Beaverdam Ck,head of Beaverdam Creek,,,,auto,37.74583329974399,-77.80222220009261,1.7706807839472054
II_13_4423,Spotsylvania,10396,38.1400521782655,-77.80222345642932,head of Stone Horse Swamp,head,Stone Horse Swamp,Jones Hole Swamp,Stream,Sussex,,37.117650099677405,-77.41637009964984,78.78787878787878,2,outside_county,87.35632183908046,100.0,74.7,1000.0,1728,1728,William Robertson,William Robertson Of York County Gent.,"WILLIAM ROBERTSON, GENT.,
of York Co; 1000 acs. (N, L.), Spotsyl.
Co., in St. George’s Par; on the head
of Stone Horse Sw., on both sides of
Piggeon Riv., on N. side the Northanna
(Riv.); adj. Mr. Robert Baylor; Col.
David Bray; Mr. Harry Beverley; Mr.
John Camm; Sam’l. Smith; Roger
Tandy; & Capt. Camm’s lines; 28 Sept.
1728, p. 430.",1000a upon the head of Stone Horse Swamp and on both sides of Piggeon River on the N side the Northanna in Saint Georges parish,head of Stone Horse Swamp,,,,auto,37.117650099677405,-77.41637009964984,118.47702540180376
II_12_3108,Hanover,7424,37.9913855372628,-77.79166364948841,Fork of Elk Creek,fork,Elk Creek,Elk Creek,Stream,Louisa,estimated_fork,38.02291620035561,-77.75138040017151,100.0,0,,87.31343283582089,100.0,74.6,1000.0,1725,1725,Ambrose Joshua Smith,Ambrose Joshua Smith,"SAME. 1000 acs. (N, L.); same Co..
date, & page. On both sides of Overton’s fork of Elk Cr; beg. at cor. of
Mr. Dickason & Mrs. Arnold’s lands.
5 Lbs. Money,",1000a on both sides Overtons Fork of Elk Creek,Fork of Elk Creek,,,,auto,38.02291620035561,-77.75138040017151,4.9764285449032934
II_11_2348,Hanover,6609,37.9003975483582,-77.6629526652041,mouth of Jones' Swamp,mouth,Jones' Swamp,Jones Swamp,Stream,Hanover,estimated_downstream,37.85958609956742,-77.67693390028711,100.0,0,,87.27272727272728,100.0,74.5,400.0,1722,1722,Nicholas Mills,Nicholas Mills,"NICHOLAS MILLS. 400 acs. (N.
L.), Hanover Co; on S. side the Little
River, bet. mouth of Jones’ Sw. & Licking pial Cr; 18 Feb. 1722, p. 161. 40
Shill.",400a on the S side the Little River between the Mouth of Jones Swamp & Lickinghole Swamp,mouth of Jones' Swamp,,,,auto,37.85958609956742,-77.67693390028711,4.693858875004522
II_11_2197,Prince George,9227,37.04293847588005,-77.32462593933765,head of Cherry Orchard Branch,head,Cherry Orchard Branch,Cherry Orchard Branch,Stream,Prince George,estimated_upstream,37.06027779976648,-77.29027779984557,100.0,0,,87.09677419354838,100.0,74.2,85.0,1721,1721,Cuthbert Williamson,Cuthbert Williamson,"CUTHBERT WILLIAMSON, 85 acs.
(N. L.), Pr. Geo. Co; on N. side of
Jones’ Hole Sw; on his own.-land; at
head of Cherry Orchard Br. or Sw; 13
Nov. 1721, p. 80. 10 Shill:",85a Prince George/ N side of Jones Hole Sw.,head of Cherry Orchard Branch,,,,auto,37.06027779976648,-77.29027779984557,3.6107996219651177
II_9_533,,10888,36.99717088068165,-77.32727590291722,Fork of the Myery Branch,fork,the Myery Branch,Merry Branch,Stream,Accomack,,37.72985199976881,-75.72020760019933,91.66666666666666,2,outside_county,86.98630136986301,100.0,74.0,350.0,1701,1701,John Poythris,John Poythris Senr Of Deep Bottom,"JOHN POYTHRIS, SENR., of Deep
Bottom, 350 acs., Chas, City Co; N.
side of Nottaway Riv; adj. 950 acs.
patented by Hugh Lee, Junr. (& sold to
William Jones, Senr., Robert Hix, the
taylor, Senr., & John Roberts); to fork
of the Myery Br., parting Tonatora old
feild; to the Indian Sw: 24 Oct. 1701,
p. 396. Trans. of 7 pers: John Lee,
Robert Boreman, Humphry Hix, Hen.
Snetgrove, Mary Drin, N. Standback,
Wm. Lambud.",350a Charles City Co. on the N Side Nottaway River,Fork of the Myery Branch,,,,auto,37.72985199976881,-75.72020760019933,163.9468901659515
II_12_3480,Surry,11110,36.984873932785845,-77.30467706814257,mouth of the Reedy Branch,mouth,the Reedy Branch,Reedy Branch,Stream,Surry,estimated_downstream,37.1276496996619,-77.1113573001233,100.0,0,far_centroid_23km,86.84210526315789,100.0,73.7,270.0,1725,1725,Nicholas Callyham,Nicholas Callyham Of Surry County,"NICHOLAS CALLYHAM, 270 acs.
(N. L.), Surry Co; on S, side of Nottoway Riv; beg. at mouth of the Reedy
Br., on N. side of the Flatt Sw; on
Robert Reeves’ land; by Rainey’s Br;
24 Mar. 1725, p. 465. 30 Shill.",270a S side Nottoway River Surry County,mouth of the Reedy Branch,,,,auto,37.1276496996619,-77.1113573001233,23.382358796389074
II_10_1790,Henrico,4995,37.453010776776,-77.69030926460027,Fork of Swift Creek,fork,Swift Creek,Swift Creek,Stream,Colonial Heights (city),estimated_fork,37.37514910031939,-77.52415359948259,100.0,0,,86.53846153846155,100.0,73.1,522.0,1717,1717,Anthony Trebue,Anthony Trebue,"ANTHONY TREBUE, 522 acs. (N.
L.), Henrico Co; on the gr. fork of
Swift Creek; 18 Mar. 1717, p. 364.
Imp. cf 11 pers: Anthony Goadton,
Peter Gipson, Carleton Rice, Willm.
May, Martha Allice, Peter Kadow,
Anthony Tribue, Kath. Trebue, Peter
Levia, Barnard  Provinsall, Rachell
Barly.",522a Henrico/ on Great fk of Swift Ck,Fork of Swift Creek,False,37.437528,-77.674437,manual,37.437528,-77.674437,2.21935161181971
II_13_3778,Henrico,6158,37.78233976756625,-77.96704702220518,Fork of Licking Hole Creek,fork,Licking Hole Creek,Lickinghole Creek,Stream,Hanover,estimated_fork,37.74527779974488,-77.47277779956232,97.14285714285714,0,far_centroid_44km,86.44444444444444,88.9,84.0,400.0,1727,1727,Michael Holland,Mich Holland,"MICHAEL HOLLAND, 400 acs. (N..
L.), Henrico Co; adj, Samuel Burk’s
land, on W. side of the E. fork of
Licking Hole Cr; cor. of Col. Scott:.
16 June 1727, p. 87. 40 Shiill.",400a -/W s E fk of Licking hole Ck,Fork of Licking Hole Creek,,,,auto,37.74527779974488,-77.47277779956232,43.74553477842001
II_12_2925,Henrico,6116,37.6587587900861,-77.66032541358518,Fork of Tuckahoe Creek,fork,Tuckahoe Creek,Tuckahoe Creek,Stream,Hanover,estimated_fork,37.575980100007655,-77.62471190036814,100.0,0,,86.36363636363636,100.0,72.7,167.0,1724,1724,Valentine Ware,Valentine Ware,"VALENTINE WARE, of K. & .Q.
Co., 167 acs. (Lapsed L.), Henrico Co;
on N. side of James Riv., in a gr. fork
of Tuckahoe Cr; adj. land of Mr. Clerk
& Russell; 10 Dec. 1724, p. 122. Granted Richard Cox, 16 Aug. 1715, upon
condition of seating & planting, which
he jolted to do; now granted, &c. 20
Shill.",167a -/on Great Fk of Tuckahoe Ck,Fork of Tuckahoe Creek,False,37.640342,-77.654218,manual,37.640342,-77.654218,2.1139396652006397
II_13_4606,Henrico,6209,37.79336847262695,-77.98000059177363,Fork of Licking Hole Creek,fork,Licking Hole Creek,Lickinghole Creek,Stream,Hanover,estimated_fork,37.74527779974488,-77.47277779956232,97.14285714285714,0,far_centroid_45km,86.11111111111111,88.9,83.3,3761.0,1730,1730,Michell Holland,Mich Holland,"MICHELL HOLLAND, 3761 acs.
(O. & N. L.), Henrico Co; on N, side
of James River, in the main fork of
Licking Hole Cr; on head of Stone
Horse Br; adj. Scot's; & Robert Addams’ line; 28 Sept. 1730, p. 514. 2400
acs. part granted by former patent. 7
Lbs., Money.",3761a -/on main fk Licking hole Ck,Fork of Licking Hole Creek,,,,auto,37.74527779974488,-77.47277779956232,45.00738978696146
II_14_5053,Hanover,7530,37.79616595864215,-77.7826626103234,head of Elk Ford Creek,head,Elk Ford Creek,Rock Ford Creek,Stream,Hanover,estimated_upstream,37.8330555996086,-77.71944440022111,82.75862068965517,0,,86.0,100.0,72.0,400.0,1731,1731,John Mickie,John Mickie,"JOHN MICKIE, 400 acs. (N. L.),
Hanover Co; adj. Mr. Alves; on head
of Elk Ford Cr., by Phillips’ ""Partly; by
head of Tarapin Sw; 25 Aug. 1731, p.
230. 40 Shill.",400a adj Alves land,head of Elk Ford Creek,,,,auto,37.8330555996086,-77.71944440022111,6.910241873836901
II_9_512,Charles City,10892,36.970239697703946,-77.21962967478896,mouth of same at lower end of,mouth,same at lower end of,,,,,,,,2,low_similarity,85.96491228070175,100.0,71.9,400.0,1701,1701,Henry Jones,Henry Jones,"HENRY JONES, 400 acs., Chas. City
Co; N. side of Nottoway River, on
upper side of Joseph’s Swamp; beg, at
mouth of same at lower end of an
island; by an Indian old feild, to lower
side of a neck of land in the river a
little above Tohunk fishing place, &c;
24 Oct. 1701, p. 378. Trans, of 8 pers:
Job Giles, Richard Williams, Thomas
Mitchell, Thomas Johnson, Simon Johnson; & 3 rights paid for to Wm. Byrd,
Esqr., Auditor.",400a Charles City County on N side Nottaway River on the upper Side of Josephs Swamp,mouth of same at lower end of,,,,none,,,
II_10_1106,,10924,37.044274038366254,-76.97392611678495,mouth of the CarTail Branch,mouth,the CarTail Branch,Cattail Branch,Stream,Spotsylvania,estimated_downstream,38.26472219998027,-77.67722220028662,92.85714285714286,0,far_centroid_149km,85.9608745684695,90.9,81.0,330.0,1714,1714,Jamfs Binam,James Binam,"JAMFS BINAM, 330 acs. (N. L.),
Surry Ca; on S. side of the main Black
Water Sw; beg. at mouth of the CarTail Br; ta mouth of the Woolf-Pitt
Br, 16 June 1714, p. 155. 10 Shill.,
& Imp. of 5 pers: Adam Morris, Eliza.
Morris, Eliza. Morris, Junr., Mary
Morris. Traves Morris.",330a Surry County on S side main Black Water Swamp,mouth of the CarTail Branch,,,,auto,38.26472219998027,-77.67722220028662,148.9961896690611
II_14_4751,,5389,37.7311838420607,-78.35325007664908,mouth of New Bremo Creek,mouth,New Bremo Creek,Bremo Creek,Stream,Fluvanna,,37.72542139977571,-78.34528200029132,84.61538461538461,2,outside_county,85.84905660377359,100.0,71.7,400.0,1730,1730,Amos Lad,Amos Lad,"AMOS LAD, 400 acs. (N. L.)
Goachland Co; N. side the Fluvanna
(Riv.); at mouth of New Bremo Cr;
28 Sept. 1730, p. 44. 40 Shill,",400a Goochland/ on the N side the Fluvanna,mouth of New Bremo Creek,,,,auto,37.72542139977571,-78.34528200029132,0.9499852102103197
II_12_3456,Isle Of Wight,9674,36.9256910993648,-76.87743203596756,mouth of the Brushey Branch,mouth,the Brushey Branch,Rush Branch,Stream,Dickenson,,37.03455059980638,-82.2665300004548,88.0,2,outside_county,85.2112676056338,100.0,70.4,250.0,1725,1725,Edward Harris,Edward Harris Of Isle Of Wight County,"EDWARD HARRIS, 250 acs. (N.
L.), Is. of Wight Co; on S. side the
main Blackwater Sw; at mouth of the
Brushey Br.. on N. side of Warreck
Br; 24 Mar. 1725, p. 453. 25 Shill.",250a on S side Main blackwater Swamp in sd County,mouth of the Brushey Branch,,,,auto,37.03455059980638,-82.2665300004548,479.9053246483348
II_12_3554,Spotsylvania,10366,38.1482134520892,-77.78299805190954,fork of East North East,fork,East North East,,,,,,,,2,low_similarity,85.2,100.0,70.4,1100.0,1726,1726,Robert Baylor,Robert Baylor Of King & Queen County Gent.,"ROBERT BAYLOR, GENT., cf K.
& Q. Co; 1100 acs. (N, L.), Spotsyl.
Co., in St. George’s Pai; on both sides
of the S. fork of East North East; on
James Taylor’s line; 6 July 1726, p.
503. 5 Lbs., 10 Shill.",1100a on both sides of the S fork of East North East in St. Georges parish in Spotsylvania County,Fork of East North East,,,,none,,,
II_11_2041,New Kent,6561,37.8704957113081,-77.65322687825596,Fork of Pamunkey River,fork,Pamunkey River,Pamunkey River,Stream,New Kent,estimated_fork,37.561811400029626,-76.99969000029665,100.0,0,far_centroid_67km,84.88372093023256,100.0,69.8,3273.0,1719,1719,Reuben Welch,Reuben Welch,"REUBEN WELCH, of Essex Co:
3273 acs. (N. L.), New Kent Co; ir
the forks of Pamunkey Riv., bet the
Little & New Found Rivers, 20 Feb.
1719, p. 9. Adj. Thomas Nelson; a.
Jones’ Sw. mouth. Imp. of 66 pers.
Anthony Housely, Ralph Stubbs, Henry
Bridges, Wm. Hadsworth, Leonard
Fisher, Geo, Flemonts, Phillip Right.
Richd. Bashford, Antho. Cowley, Tho.
Grove (or Grone), Jacob Hancock,
Wm. Spendelow, Tho. Billing, Robt.
Tarr, Anne a woman, Thomas Howard,
Tho. Randolph, Wm. Bridgatt, Jno.
Reare, Jno. Stronge; Wm, Parks. Jno.
Cosens, Thomas Jenkins, Fra. Arnold,
Wm. Devenport, Jno. Kifftell, Benja.
Stroud, Richd. Joanes, Margt. Joanes,
James Seaman, Mary Bell, Mary Godard,
Wm. Beets, John Sanders, John Borrowes, Thomas Barrwell, Humphrie
Robbinson, Jenet Blachetter, Tho. Morriss, Jno. Englebreetcht, John Burtching,
Prissela Lacy, Teague Mineham, Geo,
Robertson, Wm. Stevens, Jane Jones,
Christopher Hooper, Walter Dwite,
Henry Castle, Eliza. Cerby, Henry
Thomson, James Mead, Thomas Sessions, Lydia Sands, Walter Craddock,
Mary Vaughan, Jno, Burleigh, Eliza.
Morriss, Amy Loyd, Jacob Littlewood,
Thomas .Towler, Wm. Dunwell, Mary
Bustosack, Wm. Murry, Eliza. Spencer,
Cullit Barboyn,",3273a in the forks of Pamunkey River between the Little & Newfound,Fork of Pamunkey River,,,,auto,37.561811400029626,-76.99969000029665,67.03822571372008
II_10_1348,,10281,38.12479985263115,-77.44001190250255,Fork of the main run of Mattapony River,fork,the main run of Mattapony,,,,,,,,2,low_similarity,84.72222222222223,100.0,69.4,371.0,1715,1715,Henry Shackleford,Henry Shackleford,"HENRY SHACKLEFORD, 371 A.,
40 P., (N.L.), in the fork of the main
run of Mattapony Riv; beg. on the W.
br., being the lower part of the Neck;
16 Aug. 1715, p. 239. Imp. of 8 pers:
Daniel Fenner. Alice Thomas, Richd.
Baggerl.y, Thos. Nichols, George
Brookes, Abraham Lamb, Mary’ Bugg.
Thomas Davis.",371a & 40 perches in the Fork of the main Runn of Mattapoy Riv.,Fork of the main run of Mattapony River,,,,none,,,
II_10_1352,New Kent,6535,37.90279473983545,-77.58349637663034,mouth of Beaver Dam Creek,mouth,Beaver Dam Creek,Beaverdam Creek,Stream,Hanover,exact,37.63319969991886,-77.29358909984046,96.7741935483871,0,,84.6938775510204,100.0,69.4,1343.0,1715,1715,Edward Garland,Edward Garland,"EDWARD GARLAND, 1343 acs.
(N. L.), New Kent Co., in’ St. Paul’s
Par; beg. on bank of Little River; adj,
line of Bush; to mouth of Beaver Dam
Cr; 16 Aug. 1715, p. 241. Imp. of 27
pers: James Jordan, James Reiley, John
Poole, Martin Ware, Morris Bryan,
Thos. Chance, Charles McGuire, Jno.
Darcy, Edmd. Butler, Thos. Beanes,
Patrick Davis, Garret Byrn, Richd.
Mooney, Edmd. Evans, Bryan Carroll,
Wm. Kelley, Patrick McCale, Will.
Madden, Charles Diggins, Peter Gibbons, Robt, Oates, Jno. Booth, Edwd.
Powell, Owen Oneile, Richd. Rawley,
Thos. Owen, Thomas White.",1343a St Pauls Parish in New Kent Co,mouth of Beaver Dam Creek,False,37.899394,-77.592948,manual,37.899394,-77.592948,0.9129588094812916
II_13_4195,Spotsylvania,8880,38.27572626780305,-77.8266828042187,mouth of Garr Run,mouth,Garr Run,Carr Run,Stream,Rockingham,,38.660672800407326,-79.00253060031281,87.5,2,outside_county,84.6938775510204,100.0,69.4,5000.0,1728,1728,William Hopkins,William Hopkins Of Williamsburgh,"WILLIAM HOPKINS, GENT., of
Williamsburg, 5000 acs. (Lapsed L.),
Spotsyl. Co; on both sides the Mine
Run; beg. above mouth of Garr Run;
on the Governor’s line; to SW side of
the head of the River Po; on E. side of
the new marked Ridge Road; 28 Sept.
1728, p. 335. Granted Hugh Jones,
Clerk, 20 July 1722, on condition, &c.
25 Lbs., Money.",5000a SpotsCo on both sides Main Run,mouth of Garr Run,,,,auto,38.660672800407326,-79.00253060031281,111.15777307649797
II_10_1548,King & Queen,10284,38.1709535681527,-77.46771685453885,Fork of Otterdam Swamp,fork,Otterdam Swamp,Otterdam Swamp,Stream,Greensville,,36.81764920014308,-77.55026110048368,100.0,2,outside_county,84.32835820895522,100.0,68.7,464.0,1716,1716,Henry Raines,Henry Raines,"HENRY RAINES, WILLIAM HOWARD, & JOHN SUTTON, 464 acs. (N.
L.), K. & Q. Co., in St. Stephen’s Par;
beg. in old line of Prossor & Pannell’s;
to S. side of the N. fork of Otterdam
Swamp; 31 Oct. 1716, p. 299. 50 Shill.",464a in St. Stephen's parish in King William County,Fork of Otterdam Swamp,,,,auto,36.81764920014308,-77.55026110048368,150.3763644659154
II_9_891,Henrico,4950,37.38977885555976,-77.48439141862593,mouth of Lower Westham Creek,mouth,Lower Westham Creek,Little Westham Creek,Stream,Henrico,exact,37.56709090002147,-77.53637550050524,82.05128205128204,0,,84.28571428571428,100.0,68.6,324.0,1704,1704,Jeremiah Benskin,Jeremiah Benskin,"JEREMIAH BENSKIN, 324 acs., Henrico Co; on S. side of James River, 20
Oct. 1704, p. 623. Beg. at mouth of
Lower Westham Cr; & crossing Up.
Westham Creek. Trans. of '7 pers.*
Note: Paid Wm. Byrd, Esqr., Auditor
for 7 rights.",324a Henrico/ mouth of LowerWestham Ck of S s James Riv,mouth of Lower Westham Creek,True,,,bad,37.56709090002147,-77.53637550050524,20.2092905731958
II_11_2518,Henrico,5025,37.24744863399735,-77.5552109186333,mouth of Ephriam Lile's branch,mouth,Ephriam Lile's branch,,,,,,,,2,low_similarity,84.28571428571428,100.0,68.6,400.0,1723,1723,Henry Clay,Henry Clay,"HENRY CLAY, 400 acs. (N. L.),
Henrico Co; on S, side of Swift Cr;
at the mouth of Ephriam Lile’s branch;
on James Eakin’s line; 5 Sept. 1723, p.
241. 40 Shill.",400a Henrico/ mouth Ephraim Liles Br of S s Swift Ck,mouth of Ephriam Lile's branch,,,,none,,,
